sample	embryo	stage	pass_rnaQC	pass_metQC	pass_accQC	lineage10x	lineage10x_2	UMAP1	UMAP2
PS_VE_Plate11_G08	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-3.44558722325818	-6.30661336175095
PS_VE_Plate11_G09	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	1.46986167127924	-2.19011151076973
PS_VE_Plate11_G12	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	1.5081535983574	0.404724746209693
PS_VE_Plate11_H01	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	1.86074268575954	-2.55419922555947
PS_VE_Plate11_H02	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	0.360273300400441	-3.10678450539685
PS_VE_Plate11_H08	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-3.2581315947	-7.19016863375847
PS_VE_Plate11_H09	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	1.20230364460882	0.345390473397832
PS_VE_Plate11_H12	PS_VE_E6.5_6	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-0.943560473425295	-0.428365104668194
PS_VE_Plate12_A01	PS_VE_E6.5_7	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-0.88604127847825	-4.42704560601964
PS_VE_Plate12_A02	PS_VE_E6.5_7	E6.5	TRUE	NA	NA	Epiblast	Epiblast	0.0180849316609116	-3.70097469522483
PS_VE_Plate12_A03	PS_VE_E6.5_7	E6.5	TRUE	NA	NA	Epiblast	Epiblast	2.92855827586937	0.016676376262181
PS_VE_Plate12_A04	PS_VE_E6.5_7	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-3.51532255616715	-7.11112612805165
PS_VE_Plate12_B01	PS_VE_E6.5_7	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-1.39717080701666	-4.04961279792915
PS_VE_Plate12_B02	PS_VE_E6.5_7	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-2.65378784868096	-9.25523307963816
PS_VE_Plate12_B04	PS_VE_E6.5_7	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-4.09399633054133	-8.027888400402
PS_VE_Plate12_C01	PS_VE_E6.5_7	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-3.26206806144324	-8.25461543972199
PS_VE_Plate12_C02	PS_VE_E6.5_7	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-4.43230676346877	-8.06357359914177
PS_VE_Plate12_C03	PS_VE_E6.5_7	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-2.42435986747282	-6.86699196922754
PS_VE_Plate12_C04	PS_VE_E6.5_7	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-0.227970978108243	-4.23636895168206
PS_VE_Plate12_C05	PS_VE_E6.5_7	E6.5	TRUE	NA	NA	Epiblast	Epiblast	1.20537418232052	-2.22245655892117
PS_VE_Plate12_C06	PS_VE_E6.5_7	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-3.98715862150508	-6.62358894493012
PS_VE_Plate12_C07	PS_VE_E6.5_7	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-3.30954383159791	-7.57949263271087
PS_VE_Plate12_D01	PS_VE_E6.5_7	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-2.49379385838542	-6.08267456322964
PS_VE_Plate12_D02	PS_VE_E6.5_7	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-3.99490866777093	-6.40473281026863
PS_VE_Plate12_D05	PS_VE_E6.5_7	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-5.36296359710054	-9.50775064983822
PS_VE_Plate12_D06	PS_VE_E6.5_7	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-4.15498157544413	-7.82213058843895
PS_VE_Plate12_D07	PS_VE_E6.5_7	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-4.02362637252342	-9.15207031888259
PS_VE_Plate12_E02	PS_VE_E6.5_7	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-3.14422601079982	-6.2357276717687
PS_VE_Plate12_E03	PS_VE_E6.5_7	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-5.27167436218068	-9.16177596504348
PS_VE_Plate12_E04	PS_VE_E6.5_7	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-2.39647247523375	-6.42251517313078
PS_VE_Plate12_E05	PS_VE_E6.5_7	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-5.18427182004846	-8.03823293624834
PS_VE_Plate12_E06	PS_VE_E6.5_7	E6.5	TRUE	NA	NA	Epiblast	Epiblast	1.24739810211132	-3.1266700478876
PS_VE_Plate12_E07	PS_VE_E6.5_7	E6.5	TRUE	NA	NA	Epiblast	Epiblast	1.14232974021291	-3.06806120266239
PS_VE_Plate12_F01	PS_VE_E6.5_7	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-2.34372423618473	-6.91809273307433
PS_VE_Plate12_F02	PS_VE_E6.5_7	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-5.02781304128908	-9.28557787669146
PS_VE_Plate12_F03	PS_VE_E6.5_7	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-4.83660591706853	-8.72342427333557
PS_VE_Plate12_F04	PS_VE_E6.5_7	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-0.349381175986034	-4.52042472841603
PS_VE_Plate12_F06	PS_VE_E6.5_7	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-0.822156495886168	-5.41845349105001
PS_VE_Plate12_F07	PS_VE_E6.5_7	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-0.00491250858136833	-5.16526886258647
PS_VE_Plate12_G01	PS_VE_E6.5_7	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-4.36930294525835	-7.6638228615191
PS_VE_Plate12_G02	PS_VE_E6.5_7	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-3.55567004370647	-9.51811675266974
PS_VE_Plate12_G03	PS_VE_E6.5_7	E6.5	TRUE	NA	NA	Epiblast	Epiblast	0.771857670621819	-2.17170943577856
PS_VE_Plate12_G04	PS_VE_E6.5_7	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-1.91786183662327	-7.38776324396328
PS_VE_Plate12_G05	PS_VE_E6.5_7	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-4.18396052496738	-9.01250281593159
PS_VE_Plate12_G07	PS_VE_E6.5_7	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-0.581122800244858	-4.31994384962608
PS_VE_Plate12_H01	PS_VE_E6.5_7	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-3.87582454537625	-7.44399707849331
PS_VE_Plate12_H02	PS_VE_E6.5_7	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-0.383419768237104	-4.85333272046509
PS_VE_Plate12_H04	PS_VE_E6.5_7	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-0.185295752899759	-4.39302224882428
PS_VE_Plate12_H05	PS_VE_E6.5_7	E6.5	TRUE	NA	NA	Epiblast	Epiblast	-0.790776506952089	-6.67464202120025
PS_VE_Plate12_H06	PS_VE_E6.5_7	E6.5	TRUE	NA	NA	Epiblast	Epiblast	0.300924376652826	-2.49247977560492
PS_VE_Plate12_H07	PS_VE_E6.5_7	E6.5	TRUE	NA	NA	Epiblast	Epiblast	2.2705201838718	-1.14435228663399
PS_VE_Plate1_A01	PS_VE_E7.5_1	E7.5	TRUE	TRUE	TRUE	Def._endoderm	Endoderm	7.27369186698964	5.21177892780289
PS_VE_Plate1_A02	PS_VE_E7.5_1	E7.5	TRUE	TRUE	TRUE	Def._endoderm	Endoderm	6.61119739167762	5.58546860867715
PS_VE_Plate1_A03	PS_VE_E7.5_1	E7.5	TRUE	TRUE	TRUE	Def._endoderm	Endoderm	6.81401622120267	4.40481970718164
PS_VE_Plate1_A04	PS_VE_E7.5_1	E7.5	TRUE	TRUE	TRUE	Nascent_mesoderm	Mesoderm	-2.49989377882323	7.57736292637663
PS_VE_Plate1_A05	PS_VE_E7.5_1	E7.5	TRUE	TRUE	TRUE	Nascent_mesoderm	Mesoderm	-1.13074224517145	8.43381318919087
PS_VE_Plate1_A06	PS_VE_E7.5_1	E7.5	TRUE	TRUE	TRUE	Gut	Endoderm	7.67209490076055	5.65558252528573
PS_VE_Plate1_A07	PS_VE_E7.5_1	E7.5	TRUE	TRUE	TRUE	Gut	Endoderm	6.50142717602736	4.78133494507275
PS_VE_Plate1_A08	PS_VE_E7.5_1	E7.5	TRUE	TRUE	TRUE	Visceral_endoderm	Endoderm	8.74215107509497	7.01473697150909
PS_VE_Plate1_A09	PS_VE_E7.5_1	E7.5	TRUE	TRUE	TRUE	Def._endoderm	Endoderm	6.7755830910463	5.89648689901938
PS_VE_Plate1_A10	PS_VE_E7.5_1	E7.5	TRUE	TRUE	TRUE	Def._endoderm	Endoderm	7.99058947925005	4.72581454082992
PS_VE_Plate1_A12	PS_VE_E7.5_1	E7.5	TRUE	TRUE	TRUE	Visceral_endoderm	Endoderm	7.3190322527082	6.19906438178233
PS_VE_Plate1_B01	PS_VE_E7.5_1	E7.5	TRUE	TRUE	TRUE	Gut	Endoderm	7.36916698290358	5.90486359503026
PS_VE_Plate1_B02	PS_VE_E7.5_1	E7.5	TRUE	TRUE	TRUE	Visceral_endoderm	Endoderm	8.17367699593873	7.06060419011329
PS_VE_Plate1_B03	PS_VE_E7.5_1	E7.5	TRUE	TRUE	TRUE	Visceral_endoderm	Endoderm	8.5419850563926	7.04878630073507
PS_VE_Plate1_B04	PS_VE_E7.5_1	E7.5	TRUE	TRUE	TRUE	Def._endoderm	Endoderm	7.60196255357347	4.6733807384849
PS_VE_Plate1_B05	PS_VE_E7.5_1	E7.5	TRUE	FALSE	FALSE	Def._endoderm	Endoderm	6.85862853243655	4.33895119236983
PS_VE_Plate1_B06	PS_VE_E7.5_1	E7.5	TRUE	TRUE	TRUE	Gut	Endoderm	7.02299931621348	4.97094514937721
PS_VE_Plate1_B07	PS_VE_E7.5_1	E7.5	TRUE	TRUE	TRUE	Nascent_mesoderm	Mesoderm	-4.31171653412528	7.10430478010559
PS_VE_Plate1_B08	PS_VE_E7.5_1	E7.5	TRUE	TRUE	TRUE	Def._endoderm	Endoderm	6.64696486832926	5.3494516373918
PS_VE_Plate1_B09	PS_VE_E7.5_1	E7.5	TRUE	TRUE	TRUE	Nascent_mesoderm	Mesoderm	-1.86907673707048	8.61332917456559
PS_VE_Plate1_B10	PS_VE_E7.5_1	E7.5	TRUE	TRUE	TRUE	Def._endoderm	Endoderm	6.96587764392503	4.85500796443344
PS_VE_Plate1_B12	PS_VE_E7.5_1	E7.5	TRUE	TRUE	TRUE	Visceral_endoderm	Endoderm	8.5452688365082	7.06528323165556
PS_VE_Plate1_C01	PS_VE_E7.5_2	E7.5	TRUE	TRUE	TRUE	Rostral_neurectoderm	Ectoderm	0.93987775050664	-5.61895147883535
PS_VE_Plate1_C02	PS_VE_E7.5_2	E7.5	TRUE	TRUE	TRUE	Paraxial_mesoderm	Mesoderm	-4.67194255972883	6.26698860656472
PS_VE_Plate1_C04	PS_VE_E7.5_2	E7.5	TRUE	TRUE	TRUE	Mixed_mesoderm	Mesoderm	-3.47201128973107	7.72289410406142
PS_VE_Plate1_C05	PS_VE_E7.5_2	E7.5	TRUE	TRUE	FALSE	Mixed_mesoderm	Mesoderm	-4.91974237802301	6.04012651715555
PS_VE_Plate1_C06	PS_VE_E7.5_2	E7.5	TRUE	TRUE	TRUE	Paraxial_mesoderm	Mesoderm	-5.4875573770996	4.48538548500599
PS_VE_Plate1_C07	PS_VE_E7.5_2	E7.5	TRUE	TRUE	TRUE	Somitic_mesoderm	Mesoderm	-1.10150903914308	8.30299158042739
PS_VE_Plate1_C08	PS_VE_E7.5_2	E7.5	TRUE	TRUE	TRUE	Paraxial_mesoderm	Mesoderm	-5.09950121622335	5.53111352331102
PS_VE_Plate1_C09	PS_VE_E7.5_2	E7.5	TRUE	TRUE	TRUE	Gut	Endoderm	7.87986276537864	4.49667804377728
PS_VE_Plate1_C10	PS_VE_E7.5_2	E7.5	TRUE	TRUE	FALSE	Paraxial_mesoderm	Mesoderm	-4.22326895633223	4.77076909823198
PS_VE_Plate1_C12	PS_VE_E7.5_2	E7.5	TRUE	TRUE	TRUE	Notochord	Endoderm	5.76051339536126	5.13947399891459
PS_VE_Plate1_D01	PS_VE_E7.5_2	E7.5	TRUE	FALSE	FALSE	Nascent_mesoderm	Mesoderm	-1.73810029081467	1.901647282947
PS_VE_Plate1_D02	PS_VE_E7.5_2	E7.5	TRUE	TRUE	TRUE	Mixed_mesoderm	Mesoderm	-4.95900062851875	6.12302966777974
PS_VE_Plate1_D03	PS_VE_E7.5_2	E7.5	TRUE	TRUE	TRUE	Paraxial_mesoderm	Mesoderm	-4.98616025264859	6.12711554256627
PS_VE_Plate1_D04	PS_VE_E7.5_2	E7.5	TRUE	TRUE	TRUE	Mixed_mesoderm	Mesoderm	-4.87588398204639	7.27224463675243
PS_VE_Plate1_D05	PS_VE_E7.5_2	E7.5	TRUE	TRUE	TRUE	Mixed_mesoderm	Mesoderm	-4.39320043151374	4.94206059088422
PS_VE_Plate1_D06	PS_VE_E7.5_2	E7.5	TRUE	TRUE	TRUE	Mixed_mesoderm	Mesoderm	-5.11435085707853	6.34536963001561
PS_VE_Plate1_D07	PS_VE_E7.5_2	E7.5	TRUE	TRUE	TRUE	Rostral_neurectoderm	Ectoderm	1.66797880285869	-5.43575558164156
PS_VE_Plate1_D08	PS_VE_E7.5_2	E7.5	TRUE	TRUE	TRUE	Paraxial_mesoderm	Mesoderm	-3.58119168820661	7.19693226874803
PS_VE_Plate1_D10	PS_VE_E7.5_2	E7.5	TRUE	TRUE	FALSE	Def._endoderm	Endoderm	7.91889073357083	4.30885589591028
PS_VE_Plate1_D12	PS_VE_E7.5_2	E7.5	TRUE	TRUE	FALSE	Notochord	Endoderm	-2.10924676959981	0.903401630755743
PS_VE_Plate1_E03	PS_VE_E7.5_1	E7.5	TRUE	TRUE	FALSE	Notochord	Endoderm	4.70706578132869	3.66775149535568
PS_VE_Plate1_E04	PS_VE_E7.5_1	E7.5	TRUE	TRUE	FALSE	Primitive_Streak	Primitive_Streak	2.86101679187139	1.1237199390342
PS_VE_Plate1_E07	PS_VE_E7.5_1	E7.5	TRUE	TRUE	TRUE	Nascent_mesoderm	Mesoderm	0.980851395116087	6.59810309797127
PS_VE_Plate1_E09	PS_VE_E7.5_1	E7.5	TRUE	TRUE	TRUE	Primitive_Streak	Primitive_Streak	3.47061934649	3.74637507551645
PS_VE_Plate1_E10	PS_VE_E7.5_1	E7.5	TRUE	TRUE	TRUE	Def._endoderm	Endoderm	4.95814196271259	4.10511148691618
PS_VE_Plate1_E12	PS_VE_E7.5_1	E7.5	TRUE	TRUE	TRUE	Primitive_Streak	Primitive_Streak	1.9024400329963	-0.613635348020595
PS_VE_Plate1_F01	PS_VE_E7.5_1	E7.5	TRUE	FALSE	FALSE	Primitive_Streak	Primitive_Streak	3.22872299363014	1.5819246892648
PS_VE_Plate1_F02	PS_VE_E7.5_1	E7.5	TRUE	TRUE	FALSE	Notochord	Endoderm	6.05461076312137	5.44872073302354
PS_VE_Plate1_F03	PS_VE_E7.5_1	E7.5	TRUE	TRUE	TRUE	Notochord	Endoderm	7.07057726079729	5.81888028464672
PS_VE_Plate1_F06	PS_VE_E7.5_1	E7.5	TRUE	TRUE	TRUE	Def._endoderm	Endoderm	4.78824236807337	4.24846602277652
PS_VE_Plate1_F07	PS_VE_E7.5_1	E7.5	TRUE	TRUE	TRUE	Primitive_Streak	Primitive_Streak	3.50299810788844	2.38146046708422
PS_VE_Plate1_F09	PS_VE_E7.5_1	E7.5	TRUE	TRUE	FALSE	Anterior_Primitive_Streak	Primitive_Streak	5.23543778727663	4.5777346388999
PS_VE_Plate1_F10	PS_VE_E7.5_1	E7.5	TRUE	TRUE	TRUE	Notochord	Endoderm	4.76509071135916	3.87812542358115
PS_VE_Plate1_G01	PS_VE_E7.5_1	E7.5	TRUE	FALSE	FALSE	Def._endoderm	Endoderm	2.37267587335391	1.0390378853868
PS_VE_Plate1_G04	PS_VE_E7.5_1	E7.5	TRUE	TRUE	FALSE	Primitive_Streak	Primitive_Streak	3.23353895119509	-0.631764263539359
PS_VE_Plate1_G05	PS_VE_E7.5_1	E7.5	TRUE	TRUE	TRUE	Def._endoderm	Endoderm	3.99753569779536	3.20583988174444
PS_VE_Plate1_G06	PS_VE_E7.5_1	E7.5	TRUE	TRUE	FALSE	Primitive_Streak	Primitive_Streak	3.13222197466117	3.11769658602955
PS_VE_Plate1_G09	PS_VE_E7.5_1	E7.5	TRUE	TRUE	FALSE	Nascent_mesoderm	Mesoderm	-1.09007074135103	8.84887410690852
PS_VE_Plate1_H01	PS_VE_E7.5_1	E7.5	TRUE	TRUE	TRUE	Primitive_Streak	Primitive_Streak	1.45635812552284	-3.45536083407742
PS_VE_Plate2_A02	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Visceral_endoderm	Endoderm	6.67430160115515	6.3038479482784
PS_VE_Plate2_A03	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Mixed_mesoderm	Mesoderm	-0.792691377955546	8.43950246546009
PS_VE_Plate2_A04	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Visceral_endoderm	Endoderm	6.94795900172775	5.74419823124975
PS_VE_Plate2_A06	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Mixed_mesoderm	Mesoderm	-3.69019345346671	7.67929453499337
PS_VE_Plate2_A07	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Somitic_mesoderm	Mesoderm	-1.16915319004087	8.6880090546953
PS_VE_Plate2_A09	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Nascent_mesoderm	Mesoderm	-1.21802476222838	6.64144183829742
PS_VE_Plate2_A10	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Visceral_endoderm	Endoderm	8.64370696077821	7.15305335323475
PS_VE_Plate2_B01	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Visceral_endoderm	Endoderm	8.26464494493659	6.12461570146302
PS_VE_Plate2_B03	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Visceral_endoderm	Endoderm	8.16558691196525	6.97686685901572
PS_VE_Plate2_B04	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Mixed_mesoderm	Mesoderm	-0.359703038669	7.87902062255602
PS_VE_Plate2_B05	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Somitic_mesoderm	Mesoderm	0.935987768701986	6.99957149015001
PS_VE_Plate2_B06	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Nascent_mesoderm	Mesoderm	-1.15677620774932	6.11753687037245
PS_VE_Plate2_B07	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Mixed_mesoderm	Mesoderm	-3.07503063261341	7.67267950421335
PS_VE_Plate2_B08	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Intermediate_mesoderm	Mesoderm	-2.98195212984491	6.28850403486058
PS_VE_Plate2_B09	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Somitic_mesoderm	Mesoderm	-1.34860456651634	7.22018956832727
PS_VE_Plate2_B11	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Visceral_endoderm	Endoderm	8.49089356247919	7.20044371318903
PS_VE_Plate2_B12	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	-3.2893765390175	3.01333016527436
PS_VE_Plate2_C01	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Paraxial_mesoderm	Mesoderm	-5.38048863334937	6.37035635545029
PS_VE_Plate2_C02	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Paraxial_mesoderm	Mesoderm	-4.93256516281813	4.46868574786319
PS_VE_Plate2_C03	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	1.42580146682376	-3.64414077077898
PS_VE_Plate2_C04	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Pharyngeal_mesoderm	Mesoderm	-4.63478057046372	5.18969367877355
PS_VE_Plate2_C07	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Mixed_mesoderm	Mesoderm	-3.75277561112057	5.72210244492936
PS_VE_Plate2_C09	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	-0.0860191799502605	-6.16884484266185
PS_VE_Plate2_C10	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Gut	Endoderm	7.80335260897131	5.01376871560122
PS_VE_Plate2_C12	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Surface_ectoderm	Ectoderm	0.17390994077819	-1.29670617471664
PS_VE_Plate2_D03	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Mesenchyme	Mesoderm	-5.19487534541687	2.63038439316006
PS_VE_Plate2_D04	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Visceral_endoderm	Endoderm	7.12432316622374	4.40250082943883
PS_VE_Plate2_D05	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Mesenchyme	Mesoderm	-3.9599655387087	3.1196559383032
PS_VE_Plate2_D07	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Pharyngeal_mesoderm	Mesoderm	-4.72158051770275	4.83934524049506
PS_VE_Plate2_D08	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Mixed_mesoderm	Mesoderm	-2.16051035012362	2.11281038115633
PS_VE_Plate2_D09	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Visceral_endoderm	Endoderm	-1.32907907899098	1.81546986417942
PS_VE_Plate2_D12	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Pharyngeal_mesoderm	Mesoderm	-3.85207648939712	3.31803028623055
PS_VE_Plate2_E01	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Surface_ectoderm	Ectoderm	-0.299985955330278	-1.0167469997083
PS_VE_Plate2_E02	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Pharyngeal_mesoderm	Mesoderm	-4.35315861578731	3.88438918542977
PS_VE_Plate2_E04	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Surface_ectoderm	Ectoderm	0.0268987528502687	-1.96043668047108
PS_VE_Plate2_E05	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	1.75998871349931	-4.6239315152547
PS_VE_Plate2_E06	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Gut	Endoderm	7.58898412010817	4.48033728272094
PS_VE_Plate2_E08	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Mixed_mesoderm	Mesoderm	-4.4054468329054	5.56955224343908
PS_VE_Plate2_E09	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	1.77082684071955	-4.11042808740304
PS_VE_Plate2_E10	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	0.846159547147045	-2.79239686020607
PS_VE_Plate2_E11	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Mixed_mesoderm	Mesoderm	-1.14856156819146	7.4885493846784
PS_VE_Plate2_E12	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Paraxial_mesoderm	Mesoderm	-4.51744218064399	4.71278526726995
PS_VE_Plate2_F02	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	1.4192841525764	-3.55642469654037
PS_VE_Plate2_F03	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Pharyngeal_mesoderm	Mesoderm	-2.20313352515887	1.74437286271247
PS_VE_Plate2_F05	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Pharyngeal_mesoderm	Mesoderm	-4.68945412918338	4.68865974061479
PS_VE_Plate2_F06	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	1.3481400994999	-3.61574179263747
PS_VE_Plate2_F07	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Pharyngeal_mesoderm	Mesoderm	-4.93447817859915	4.02249208109591
PS_VE_Plate2_F10	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Surface_ectoderm	Ectoderm	0.0502029899758475	-0.727039329757153
PS_VE_Plate2_F12	PS_VE_E7.5_3	E7.5	TRUE	NA	NA	Pharyngeal_mesoderm	Mesoderm	-1.55417952702875	-1.09032963585127
PS_VE_Plate2_G01	PS_VE_E7.5_6	E7.5	TRUE	NA	NA	Intermediate_mesoderm	Mesoderm	0.252131806196176	6.19920728883568
PS_VE_Plate2_G02	PS_VE_E7.5_6	E7.5	TRUE	NA	NA	Somitic_mesoderm	Mesoderm	0.0846234657468317	6.73110013245819
PS_VE_Plate2_G03	PS_VE_E7.5_6	E7.5	TRUE	NA	NA	Visceral_endoderm	Endoderm	6.27681398063792	5.60068488180806
PS_VE_Plate2_G05	PS_VE_E7.5_6	E7.5	TRUE	NA	NA	Intermediate_mesoderm	Mesoderm	-0.572483780060213	7.2435807479239
PS_VE_Plate2_G06	PS_VE_E7.5_6	E7.5	TRUE	NA	NA	Nascent_mesoderm	Mesoderm	-1.98442238618069	7.39282796732034
PS_VE_Plate2_G08	PS_VE_E7.5_6	E7.5	TRUE	NA	NA	Nascent_mesoderm	Mesoderm	-1.00842888920082	7.4007415497183
PS_VE_Plate2_G09	PS_VE_E7.5_6	E7.5	TRUE	NA	NA	Nascent_mesoderm	Mesoderm	-0.776945007906725	7.03160140667178
PS_VE_Plate2_G10	PS_VE_E7.5_6	E7.5	TRUE	NA	NA	Nascent_mesoderm	Mesoderm	-0.505834280623873	6.75646312965292
PS_VE_Plate2_G11	PS_VE_E7.5_6	E7.5	TRUE	NA	NA	Primitive_Streak	Primitive_Streak	-4.91682629919499	-2.33346806975039
PS_VE_Plate2_G12	PS_VE_E7.5_6	E7.5	TRUE	NA	NA	Somitic_mesoderm	Mesoderm	0.119055376700081	6.5481810687401
PS_VE_Plate2_H01	PS_VE_E7.5_6	E7.5	TRUE	NA	NA	Intermediate_mesoderm	Mesoderm	-1.92024726550825	6.3498876001215
PS_VE_Plate2_H02	PS_VE_E7.5_6	E7.5	TRUE	NA	NA	Gut	Endoderm	6.45547528906711	5.28087290234475
PS_VE_Plate2_H04	PS_VE_E7.5_6	E7.5	TRUE	NA	NA	Intermediate_mesoderm	Mesoderm	-1.16990223391708	7.3189213556813
PS_VE_Plate2_H05	PS_VE_E7.5_6	E7.5	TRUE	NA	NA	Pharyngeal_mesoderm	Mesoderm	-3.92648353614811	5.13071822522607
PS_VE_Plate2_H07	PS_VE_E7.5_6	E7.5	TRUE	NA	NA	Nascent_mesoderm	Mesoderm	-0.407140678640099	7.75982968151115
PS_VE_Plate2_H08	PS_VE_E7.5_6	E7.5	TRUE	NA	NA	Intermediate_mesoderm	Mesoderm	-0.25348898962424	7.13825419749657
PS_VE_Plate3_A02	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	0.867565192243635	-6.14656195008498
PS_VE_Plate3_A03	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	0.21840845524798	-4.77274338776735
PS_VE_Plate3_A04	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Paraxial_mesoderm	Mesoderm	-3.98455008481074	7.45021164460877
PS_VE_Plate3_A05	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Def._endoderm	Endoderm	7.5627974413133	5.95607005349667
